Product URL,Product Name,Product Price,Rating,Number Of Reviews
https://www.amazon.in/dp/B075D5TM2V/ref=sspa_dk_detail_4?ie=UTF8&psc=1&pd_rd_i=&pd_rd_i=B075D5TM2Vp13NParams&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"LACIRA Canvas Lightweight Backpack (Combo Set of 3, Black)","? 1,128.00",3.6 out of 5,47
https://www.amazon.in/dp/B08B3GL2QF/ref=sspa_dk_detail_5?ie=UTF8&psc=1&pd_rd_i=&pd_rd_i=B08B3GL2QFp13NParams&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,The Clownfish Fredrick 27 liters Faux Leather Mature Laptop Backpack for Men and Women for 15.6 Inch Laptops (Hickory),"? 1,059.00",4.1 out of 5,225
https://www.amazon.in/dp/B086V9G1TP/ref=sspa_dk_detail_6?ie=UTF8&pd_rd_i=B086V9G1TPp13NParams&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw&th=1,"Fur Jaden 15.6 Inch Laptop Backpack 38 LTR Large Bagpack for Men for Office, School Bag for Students (Black)",? 649.00,3.9 out of 5,436
https://www.amazon.in/dp/B09GPHHZPW/ref=sspa_dk_detail_7?ie=UTF8&psc=1&pd_rd_i=&pd_rd_i=B09GPHHZPWp13NParams&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Arctic Fox Kobra Gamer Laptop Backpack (Black),"? 1,935.00",4.6 out of 5,380
https://www.amazon.in/dp/B09QL66G55/ref=sspa_dk_detail_8?ie=UTF8&psc=1&pd_rd_i=&pd_rd_i=B09QL66G55p13NParams&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,WILDHORN 31L Water Resistant Office Laptop Bag / Backpack for Men / Women I Travel / Business / College Bookbags Fit 15.6 Inch Laptop,? 509.00,4.1 out of 5,53
https://www.amazon.in/dp/B09MS69RLT/ref=sspa_dk_detail_9?ie=UTF8&psc=1&pd_rd_i=&pd_rd_i=B09MS69RLTp13NParams&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,BAGELLO Bags Laptop Bag for Men with Mobile Charging USB Port Waterproof Anti Theft Backpack for Office College Travelling or Business Purpose (Black),? 550.00,3 out of 5,90
https://www.amazon.in/dp/B08WLS5XBP/ref=sspa_dk_detail_0?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Anti Theft Faux Leather,? 499.00,3.8 out of 5,42
https://www.amazon.in/dp/B08VVV6PYN/ref=sspa_dk_detail_1?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Urban Wolf Business 30L Casual Dual Compartment Water Resistant Laptop Backpack,? 749.00,4 out of 5,302
https://www.amazon.in/dp/B097XY6DXJ/ref=sspa_dk_detail_2?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Artistix Axile three dimensional backpack, 30 Ltrs 46 cms, Foldable Travel cum Office Laptop Backpack, Anti theft bag","? 1,352.00",4.4 out of 5,111
https://www.amazon.in/dp/B09B25Z8M2/ref=sspa_dk_detail_3?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Black, L (QUILL19CBBLK)",? 899.00,4 out of 5,560
https://www.amazon.in/dp/B082MKHDJ1/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"? 2,699.00",4.7 out of 5,29
https://www.amazon.in/dp/B0B6G5YH4J/ref=sspa_dk_detail_5?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"POLESTAR Pacer 30 L Office/ College/ Casual/ Laptop Messanger Bag with 15.6"" laptop compartment, suitable for both men & women, 1 year warranty",? 999.00,5 out of 55 out of 5,4
https://www.amazon.in/dp/B09DBT9RRJ/ref=sspa_dk_detail_6?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Dynotrek 13 14 Upto 15.6""Inch Laptop Casual Sack-pack Rucksack Travel Backpack With USB Charging Port For Men & Women Waterproof Backpack Suitable for Chromebook DT02SCB",? 644.00,3.8 out of 5,1079
https://www.amazon.in/dp/B08D7D2ZFX/ref=sspa_dk_detail_7?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Navy College Bag,"? 1,284.00",4.2 out of 5,1249
https://www.amazon.in/dp/B0B5N9TY9C/ref=sspa_dk_detail_8?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"uppercase Medium 19L Laptop Backpack 1600EBP1 Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty","? 1,000.00",4.5 out of 5,56
https://www.amazon.in/dp/B0BC4B4VRM/ref=sspa_dk_detail_9?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"uppercase Large 22L Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls, 750 Days warranty","? 1,750.00",5 out of 5,8
https://www.amazon.in/dp/B08216QW2B/ref=sspa_dk_detail_10?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,THE CLOWNFISH Marvel 28 Ltrs 43 cm Water Resistant Mature Backpack Laptop Backpack Laptop Bag Office Bag College Bags Laptop Bagpack for Men and Women (Steel Grey),"? 1,399.00",4.1 out of 5,20
https://www.amazon.in/dp/B09DBW7ZHM/ref=sspa_dk_detail_0?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Dynotrek 13 14 Upto 15.6""Inch Laptop Casual Sack-pack Rucksack Travel Backpack With USB Charging Port For Men & Women Waterproof Backpack Suitable for Chromebook DT02SCB",? 644.00,3.8 out of 5,1079
https://www.amazon.in/dp/B09P2ZS4D7/ref=sspa_dk_detail_1?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,WILDHORN 30L Water Resistant Office Laptop Bag / Backpack for Men / Women I Travel / Business / College Bookbags Fit 15.5 Inch Laptop,"? 1,049.00",4 out of 5,37
https://www.amazon.in/dp/B09HX43CCL/ref=sspa_dk_detail_3?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre T.Green College Bag,"? 1,284.00",4.2 out of 54.2 out of 5,1249
https://www.amazon.in/dp/B0822H451W/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,GOCART WITH G LOGO Laptop Backpack Casual Daypacks Briefcase Convertible Business Travel Rucksack with USB Charging Port Large College School Bookbag Computer Laptop Bag,"? 1,399.00",4 out of 5,1045
https://www.amazon.in/dp/B09YP16BZK/ref=sspa_dk_detail_5?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,WILDHORN 26L Water Resistant Office Laptop Bag / Backpack for Men / Women I Travel / Business / College Bookbags Fit 15.6 Inch Laptop,? 999.00,,
https://www.amazon.in/dp/B0822H451W/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,GOCART WITH G LOGO Laptop Backpack Casual Daypacks Briefcase Convertible Business Travel Rucksack with USB Charging Port Large College School Bookbag Computer Laptop Bag,"? 1,399.00",4 out of 5,1045
https://www.amazon.in/dp/B0B9X2BLDF/ref=sspa_dk_detail_6?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Red Lemon BANGE Laptop Backpack?Business Travelling Backpack with USB Charger Port,Weekender Carry-On Backpack","? 3,799.00",,
https://www.amazon.in/dp/B09HX54TGF/ref=sspa_dk_detail_0?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Maroon College Bag,"? 1,284.00",4.2 out of 5,1249
https://www.amazon.in/dp/B0B68ZS5G1/ref=sspa_dk_detail_1?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"uppercase Medium 19L Laptop Backpack 1600EBP1 Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty","? 1,000.00",4.5 out of 5,56
https://www.amazon.in/dp/B09DBVZ77H/ref=sspa_dk_detail_2?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Dynotrek 13 14 Upto 15.6""Inch Laptop Casual Sack-pack Rucksack Travel Backpack With USB Charging Port For Men & Women Waterproof Backpack Suitable for Chromebook DT02SCB",? 644.00,"53.8 out of 5
",1079
https://www.amazon.in/dp/B084Q4N84P/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Police Walt Laptop Backpack Business Office College Travel Bags for Men Fits Up to 15 inch Laptop Notebook - Black,"? 1,599.00",4.1 out of 5,538
https://www.amazon.in/dp/B0B81YTTWS/ref=sspa_dk_detail_3?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"uppercase Medium 23L Tall Boy Laptop Backpack 2500EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","? 1,550.00",4 out of 5,28
https://www.amazon.in/dp/B085WX96DY/ref=sspa_dk_detail_5?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,X SAR Leather Backpack 28 L Laptop Backpack,? 967.00,,
https://www.amazon.in/dp/B0B9T7PD7T/ref=sspa_dk_detail_6?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,uppercase Medium 19L Laptop Backpack 1800EBP1 Printed Compact 3x more water repellent sustainable bags with rain proof zippers (Blue),"? 1,100.00",4 out of 5,5
https://www.amazon.in/dp/B08D7D21FV/ref=sspa_dk_detail_0?ie=UTF8&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw&th=1,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag,"? 1,284.00",4.2 out of 5,1249
https://www.amazon.in/dp/B09ZYMT7V1/ref=sspa_dk_detail_1?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,"? 4,599.00",4.2 out of 5,20
https://www.amazon.in/dp/B09B27S9SG/ref=sspa_dk_detail_2?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)",? 999.00,3.8 out of 53.8 out of 5,795
https://www.amazon.in/dp/B09ZYNHVKZ/ref=sspa_dk_detail_3?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Red Lemon BANGE Captain Business Smart Backpack Waterproof fit 15.6 Inch Laptop Backpack with USB Charging Port,Travel Durable Backpack for Men and Women","? 3,599.00",4.3 out of 5,14
https://www.amazon.in/dp/B09WYTBPDZ/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon Arctic Hunter Stylish Men Bag Fit in 15.6 inch Laptop Backpack Usb Charging Port Travel Bagpack,"? 1,999.00",3.8 out of 5,9
https://www.amazon.in/dp/B097JK3X9D/ref=sspa_dk_detail_5?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Safari Crew Overnighter Backpack, 40 Ltr Water Resistant Travel Laptop Bag, Black Polyester Backpack for Men and Women, Spacious Shoulder Bag for Travelling and Camping","? 1,999.00",3.2 out of 5,8
https://www.amazon.in/dp/B085WPWY1W/ref=sspa_dk_detail_6?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,CONTACTS 15 inch Everyday Laptop Versatile Backpack with USB Charging Port | Multi functional Bagpack (Grey),? 984.00,3.8 out of 5,859
https://www.amazon.in/dp/B08D7DTWLF/ref=sspa_dk_detail_0?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,"? 1,284.00",4.2 out of 5,1249
https://www.amazon.in/dp/B09ZYPHJKH/ref=sspa_dk_detail_1?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Red Lemon BANGE Captain Business Smart Backpack Waterproof fit 15.6 Inch Laptop Backpack with USB Charging Port,Travel Durable Backpack for Men and Women","? 3,599.00",4.3 out of 54.3 out of 5,14
https://www.amazon.in/dp/B081QFR5N8/ref=sspa_dk_detail_2?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Vanya Handicraft Collection's New Himalyan Hemp Laptop Bag Backpack/Traveller Bag, A Great Product (Tree Desiged)","? 1,060.00",5 out of 5,2
https://www.amazon.in/dp/B09P87MSHM/ref=sspa_dk_detail_3?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,I CASE Origami Knapsack TSA Locks - Anti Theft Slimmest USB Charging Port Water Resistant Laptop Bagpack,"? 7,900.00",3.3 out of 5,9
https://www.amazon.in/dp/B09ZYNWX53/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon BANGE Swiss Alpine Waterproof Anti-Theft Unisex Travel Laptop Backpack for Men and Women with USB Charging and Password Number Lock,"? 2,899.00",5 out of 5,1
https://www.amazon.in/dp/B086816K8Z/ref=sspa_dk_detail_5?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,The Clownfish Tuguan Water Resistant Trendy Laptop Smart Backpack/Messenger Bag/Back Pack Bag,"? 2,819.00",3.7 out of 5,11
https://www.amazon.in/dp/B0B7XBZYFS/ref=sspa_dk_detail_6?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Storite Vintage Canvas Laptop Backpack for Women Men, School College Bag with USB Charging Port Fashion Backpack Fits 14Inch Notebook","? 1,099.00",4 out of 5,1
https://www.amazon.in/dp/B09RK4BRPM/ref=sspa_dk_detail_0?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon Swiss Cut Design Medium 30 L Laptop Backpack Outdoor Travel Laptop Backpack fits 15.6 inch Multifunctional,"? 1,799.00",4.3 out of 5,89
https://www.amazon.in/dp/B09WYT7DD7/ref=sspa_dk_detail_1?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon Arctic Hunter Business Backpack Invisible Anti Theft Backpack Aluminum Alloy Handle with USB Charging Port Travel Rucksack Laptop Pro Water-Resistant Computer Backpack,"? 3,199.00",2.3 out of 5,4
https://www.amazon.in/dp/B09LVPX7HX/ref=sspa_dk_detail_2?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,ICEMART 25 L Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students,? 499.00,3.4 out of 53.4 out of 5,16
https://www.amazon.in/dp/B084LFS4G1/ref=sspa_dk_detail_3?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"? 1,499.00",4.4 out of 5,1265
https://www.amazon.in/dp/B085M5MNX2/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,US AER ® Unisex Model-X Water Repellent 15.6-inch Laptop Compatibility Backpack (Blue),"? 1,499.00",4.5 out of 5,3
https://www.amazon.in/dp/B09VDSNSRC/ref=sspa_dk_detail_5?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon BANGE Series Waterproof Anti-Theft Unisex Travel Laptop Backpack with USB Charging and Password Number Lock,"? 3,699.00",3.8 out of 5,4
https://www.amazon.in/dp/B0B69M182Q/ref=sspa_dk_detail_6?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","? 1,400.00",4.2 out of 5,23
https://www.amazon.in/dp/B07NDVJW44/ref=sspa_dk_detail_0?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,The Clownfish Fusion Series 27 litres Laptop Backpack for 15.6 Inch Laptops (Mustard),"? 1,079.00",4.2 out of 5,228
https://www.amazon.in/dp/B09ZYNCKQ7/ref=sspa_dk_detail_1?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon Bange Hawkeye Multi Functional Water Proof Anti Theft 15.6 inch Laptop Backpack for Men and Women,"? 3,599.00",4 out of 5,2
https://www.amazon.in/dp/B09WYTK2DH/ref=sspa_dk_detail_2?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon Arctic Hunter Stylish Men Bag Fit in 15.6 inch Laptop Backpack Usb Charging Port Travel Bagpack,"? 1,999.00",3.8 out of 5,9
https://www.amazon.in/dp/B0B81WST7X/ref=sspa_dk_detail_3?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"uppercase Medium 23L Tall Boy Laptop Backpack 2500EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","? 1,550.00",4 out of 5,28
https://www.amazon.in/dp/B07MH3S3Q1/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Victorinox Vx Touring Sage Camo 24 L 17'' Laptop Backpack - 605625, Standard","? 12,222.00",4.4 out of 5,10
https://www.amazon.in/dp/B0B65QFSVW/ref=sspa_dk_detail_5?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,ZUKA Synthetic Leather Laptop Backpack Travel Backpack college Backpack for Men and Women for 15.6 Inch Laptop,? 695.00,3 out of 5,3
https://www.amazon.in/dp/B0B4SVHFZJ/ref=sspa_dk_detail_6?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,"Exclusive Power Casual 40 L Water Resistant College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women (Black)","? 1,179.00",5 out of 5,2
https://www.amazon.in/dp/B085M8H3RS/ref=sspa_dk_detail_0?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,US AER ® Unisex Model-X Water Repellent 15.6-inch Laptop Compatibility Backpack (Blue),"? 1,499.00",5 out of 5,1
https://www.amazon.in/dp/B078JXC2L4/ref=sspa_dk_detail_1?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Multipurpose Backpack Bag - Cosmus Madison 33L waterproof Bag With laptop compartment,"? 1,301.00",4.2 out of 5,2086
https://www.amazon.in/dp/B08CVBBVTX/ref=sspa_dk_detail_2?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,RL-Laptop Backpack for 15.6 Inch Laptop and Notebook-water_resistant-Travel Backpack with Anti-Theft Pullers with TSA Locker Computer Bags for Men/Women/Business/College and School(Black)) (Flyhigh),"? 1,399.00",4.1 out of 5,39
https://www.amazon.in/dp/B0BBB7HN2L/ref=sspa_dk_detail_3?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon BANGE Series Waterproof Anti-Theft Unisex Travel Laptop Backpack with USB Charging and Password Number Lock,"? 3,799.00",3.8 out of 5,4
https://www.amazon.in/dp/B093QCTDDJ/ref=sspa_dk_detail_4?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Grear Office Laptop Bag/School Bag/Multipurpose Bag for Men & Women,? 425.00,4 out of 5,35
https://www.amazon.in/dp/B09WYR26MC/ref=sspa_dk_detail_5?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon Arctic Hunter Business Backpack Invisible Anti Theft Backpack Aluminum Alloy Handle with USB Charging Port Travel Rucksack Laptop Pro Water-Resistant Computer Backpack,"? 3,199.00",2.3 out of 52.3 out of 5,4
https://www.amazon.in/dp/B07XYTZP4Z/ref=sspa_dk_detail_6?ie=UTF8&psc=1&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw,Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack -Black,"? 2,799.00",4.3 out of 5,985
